timestep	hpmc_translate_acceptance	hpmc_rotate_acceptance	hpmc_d	hpmc_a	lx	hpmc_overlap_count	hpmc_patch_energy	time	temp
78950000	0.1666666667	0.1687242798	0.03865444322	0.0419109578	12	0	-12800.28711	24009.19451	0.9420570124
78960000	0.2282608696	0.19	0.03909675612	0.04252238387	12	0	-12791.77148	24024.6757	0.9420570124
78970000	0.1842105263	0.1417624521	0.03857929062	0.04241464462	12	0	-12789.00293	24040.24621	0.9420570124
78980000	0.1632653061	0.1828358209	0.03891778801	0.04251258266	12	0	-12567.20215	24055.87816	0.9420570124
78990000	0.1504065041	0.2111553785	0.03952289002	0.04295133283	12	0	-12737.15918	24071.34797	0.9420570124
79000000	0.2319391635	0.1972318339	0.03907225013	0.04219523628	12	0	-12791.98047	24086.76412	0.9420570124
79010000	0.2210526316	0.171875	0.03948673004	0.04334303822	12	0	-12673.22363	24102.29555	0.9420570124
79020000	0.2323651452	0.2222222222	0.03800377303	0.04186998013	12	0	-12731.81445	24118.01298	0.9420570124
79030000	0.2047244094	0.2567049808	0.03865044903	0.04246943074	12	0	-12665.76758	24133.67706	0.9420570124
79040000	0.2200772201	0.1770833333	0.03894298063	0.04220890123	12	0	-12709.25293	24149.0316	0.9420570124
79050000	0.1818181818	0.2027027027	0.03896461002	0.04258029492	12	0	-12803.33203	24164.39961	0.9420570124
79060000	0.1800947867	0.2105263158	0.03866991007	0.04221507114	12	0	-12851.64746	24179.77003	0.9420570124
79070000	0.1687763713	0.2071428571	0.03925938958	0.04304865471	12	0	-12709.50977	24195.12214	0.9420570124
79080000	0.1733870968	0.1882845188	0.03868295993	0.04244963771	12	0	-12750.74707	24211.04111	0.9420570124
79090000	0.2161172161	0.1863117871	0.03915541833	0.0423303554	12	0	-12644.70215	24226.46044	0.9420570124
79100000	0.1872146119	0.1666666667	0.03972107631	0.04338692409	12	0	-12718.82715	24241.87553	0.9420570124
79110000	0.2173913043	0.2053231939	0.03765734562	0.04093739161	12	0	-12836.4209	24257.26359	0.9420570124
79120000	0.1785714286	0.172	0.03902588348	0.04225059045	12	0	-12732.74414	24272.69626	0.9420570124
79130000	0.1356589147	0.13671875	0.03833204931	0.04197672922	12	0	-12735.64551	24288.1022	0.9420570124
79140000	0.1623616236	0.1774744027	0.03768250146	0.04096838665	12	0	-12915.16504	24303.56044	0.9420570124
79150000	0.1822033898	0.1861471861	0.03835508262	0.04160416907	12	0	-12823.61426	24318.7986	0.9420570124
79160000	0.1811594203	0.1766917293	0.0388993163	0.04240991747	12	0	-12513.34277	24334.04	0.9420570124
79170000	0.204379562	0.179389313	0.03893548463	0.04220652341	12	0	-12861.93164	24349.1501	0.9420570124
79180000	0.1603375527	0.1913043478	0.03990318895	0.04343532881	12	0	-12730.46094	24364.55197	0.9420570124
79190000	0.2157534247	0.1633333333	0.03885829943	0.04262858512	12	0	-12701.58496	24380.26994	0.9420570124
79200000	0.2057613169	0.1865671642	0.038484981	0.04176353532	12	0	-12728.86914	24395.68979	0.9420570124
79210000	0.18359375	0.2333333333	0.0393842555	0.04303065235	12	0	-12640.80176	24411.07612	0.9420570124
79220000	0.2163265306	0.2159624413	0.03967689664	0.04311361985	12	0	-12822.77734	24426.66189	0.9420570124
79230000	0.2107623318	0.2242990654	0.03867208645	0.04205769145	12	0	-12575.60059	24442.12241	0.9420570124
79240000	0.2015810277	0.192	0.03874852212	0.04241808947	12	0	-12768.75977	24457.90559	0.9420570124
79250000	0.2097560976	0.184	0.0389540829	0.04255804791	12	0	-12715.72168	24473.59733	0.9420570124
79260000	0.2097560976	0.2	0.03952897653	0.04328786056	12	0	-12637.24316	24489.51133	0.9420570124
79270000	0.1897233202	0.2164179104	0.03852806193	0.0420996256	12	0	-12798.14355	24505.15736	0.9420570124
79280000	0.1626984127	0.184501845	0.03893440915	0.04207338612	12	0	-12767.09668	24520.76337	0.9420570124
79290000	0.1470588235	0.1827242525	0.03953161993	0.04340374771	12	0	-12645.53906	24536.56262	0.9420570124
79300000	0.1937984496	0.2153284672	0.03801055184	0.04139339226	12	0	-12736.98438	24551.88083	0.9420570124
79310000	0.2043010753	0.2406639004	0.03854877171	0.04242732423	12	0	-12708.77051	24567.36755	0.9420570124
79320000	0.2264957265	0.1936758893	0.03930078996	0.04286936531	12	0	-12718.18164	24583.04153	0.9420570124
79330000	0.1943319838	0.1838565022	0.03863530576	0.04195459118	12	0	-12783.64258	24598.74131	0.9420570124
79340000	0.2568493151	0.2480620155	0.03951708332	0.04307662226	12	0	-12683.62793	24614.25586	0.9420570124
79350000	0.1884615385	0.1740740741	0.03983175189	0.04318869321	12	0	-12792.89258	24629.6024	0.9420570124
79360000	0.2710622711	0.2059925094	0.03922256428	0.04225402514	12	0	-12787.16406	24644.97648	0.9420570124
79370000	0.200729927	0.2335766423	0.03875058486	0.04215484243	12	0	-12908.53027	24660.37273	0.9420570124
79380000	0.1793721973	0.1832669323	0.03980525178	0.04296162293	12	0	-12602.84961	24675.57839	0.9420570124
79390000	0.1991869919	0.1572052402	0.03855005548	0.04220529296	12	0	-12727.44043	24690.91189	0.9420570124
79400000	0.1887550201	0.2375478927	0.03893008488	0.04233031118	12	0	-12752.42871	24706.34765	0.9420570124
79410000	0.2115384615	0.2183908046	0.0401755103	0.04340050588	12	0	-12655.89062	24721.61906	0.9420570124
79420000	0.2033898305	0.1608695652	0.03942655869	0.04321328476	12	0	-12680.10059	24737.04885	0.9420570124
79430000	0.1909090909	0.1627906977	0.038744034	0.04241731759	12	0	-12696.3584	24752.56419	0.9420570124
79440000	0.1888888889	0.2535211268	0.03996035185	0.04351800504	12	0	-12666.40137	24768.1744	0.9420570124
79450000	0.2406639004	0.202764977	0.03920787819	0.04325249456	12	0	-12754.15332	24783.77894	0.9420570124
79460000	0.2137096774	0.2348754448	0.03919683307	0.04249269818	12	0	-12640.17285	24799.40154	0.9420570124
79470000	0.2204724409	0.2189781022	0.03806953978	0.04132736857	12	0	-12813.47461	24814.86633	0.9420570124
79480000	0.1594202899	0.2014134276	0.03829191373	0.04174460454	12	0	-12877.64941	24830.30927	0.9420570124
79490000	0.1379310345	0.1913875598	0.03775804792	0.04160424467	12	0	-12639.13086	24845.85985	0.9420570124
79500000	0.2226720648	0.203187251	0.03938220227	0.04262546038	12	0	-12680.01953	24861.49767	0.9420570124
79510000	0.1380597015	0.1802575107	0.03892397761	0.04225034775	12	0	-12868.375	24876.89513	0.9420570124
79520000	0.2264150943	0.1721311475	0.04018930256	0.04388280254	12	0	-12623.70312	24892.24678	0.9420570124
79530000	0.2078431373	0.2186379928	0.03967599736	0.04411272074	12	0	-12617.7168	24907.75808	0.9420570124
79540000	0.2186234818	0.185520362	0.03867896098	0.04215549313	12	0	-12735.36133	24923.1437	0.9420570124
79550000	0.2418032787	0.1554770318	0.03976998627	0.04320356237	12	0	-12747.21191	24938.52605	0.9420570124
79560000	0.1992031873	0.1862745098	0.03892704616	0.04268238127	12	0	-12598.4668	24953.84866	0.9420570124
79570000	0.2217391304	0.1974248927	0.0385472005	0.04216202167	12	0	-12699.11523	24969.15769	0.9420570124
79580000	0.2153284672	0.1673306773	0.03874088207	0.04250789713	12	0	-12659.94336	24984.55071	0.9420570124
79590000	0.2183098592	0.2255639098	0.03844063981	0.04245536068	12	0	-12792.63965	25000.05356	0.9420570124
79600000	0.2254901961	0.1890756303	0.03885221451	0.04227109672	12	0	-12824.17969	25015.65901	0.9420570124
79610000	0.1904761905	0.18359375	0.03796070631	0.04176860649	12	0	-12892.37305	25030.86695	0.9420570124
79620000	0.1776859504	0.1939655172	0.03770253331	0.04132045908	12	0	-12788.61133	25046.4072	0.9420570124
79630000	0.2039215686	0.19921875	0.03950317209	0.04329118467	12	0	-12574.67969	25062.1767	0.9420570124
79640000	0.1297709924	0.1918367347	0.03791369388	0.04118475595	12	0	-12786.95898	25077.79426	0.9420570124
79650000	0.2601626016	0.1797752809	0.03910886574	0.04248017523	12	0	-12650.8252	25093.16246	0.9420570124
79660000	0.2364341085	0.2115384615	0.03807601718	0.04180194029	12	0	-12756.66016	25108.54981	0.9420570124
79670000	0.2161172161	0.2025862069	0.03940225794	0.04316542599	12	0	-12642.07715	25124.1145	0.9420570124
79680000	0.1576923077	0.1943462898	0.03772547926	0.04132380767	12	0	-12838.2168	25139.55589	0.9420570124
79690000	0.2150537634	0.2107279693	0.03876793735	0.04215789842	12	0	-12730.09961	25155.06752	0.9420570124
79700000	0.1899224806	0.237458194	0.03878216412	0.04187717411	12	0	-12700.3623	25170.36954	0.9420570124
79710000	0.2008032129	0.2302405498	0.03974333585	0.04360655765	12	0	-12675.55859	25185.8304	0.9420570124
79720000	0.2346938776	0.243902439	0.03887577016	0.04210988938	12	0	-12730.5498	25201.47386	0.9420570124
79730000	0.2199312715	0.2061068702	0.03841305722	0.04209989569	12	0	-12739.5293	25217.07006	0.9420570124
79740000	0.2074688797	0.181184669	0.03878184891	0.04234776489	12	0	-12738.06348	25232.6046	0.9420570124
79750000	0.1937984496	0.2024291498	0.0381119112	0.04153015463	12	0	-12689.78418	25247.97699	0.9420570124
79760000	0.2292490119	0.1977186312	0.03968156198	0.04330235248	12	0	-12608.56738	25263.5389	0.9420570124
79770000	0.1867219917	0.2103004292	0.03807899795	0.04177796147	12	0	-12686.10645	25279.28292	0.9420570124
79780000	0.1380753138	0.188	0.03939311319	0.04314172807	12	0	-12657.17969	25295.05663	0.9420570124
79790000	0.1908713693	0.1716738197	0.03824372989	0.04198116093	12	0	-12774.07129	25310.69589	0.9420570124
79800000	0.2056451613	0.1926229508	0.03952406678	0.04339082365	12	0	-12688.95605	25326.42753	0.9420570124
79810000	0.2089552239	0.1851851852	0.03890383973	0.04285295225	12	0	-12737.46973	25341.787	0.9420570124
79820000	0.2115384615	0.1744186047	0.03855091329	0.04215908155	12	0	-12764.71582	25357.37391	0.9420570124
79830000	0.2145922747	0.253164557	0.03818003659	0.04143397338	12	0	-12730.79785	25372.87918	0.9420570124
79840000	0.2014925373	0.1661129568	0.03872522792	0.0422413498	12	0	-12727.55762	25388.57934	0.9420570124
79850000	0.2217898833	0.1570881226	0.03824231712	0.04147913399	12	0	-12844.19629	25403.90516	0.9420570124
79860000	0.2380952381	0.2553956835	0.03847770709	0.04156807094	12	0	-12760.09863	25419.3412	0.9420570124
79870000	0.1762452107	0.1935483871	0.03855601242	0.04217406295	12	0	-12844.61914	25434.73169	0.9420570124
79880000	0.188034188	0.2301886792	0.03808946702	0.04170035062	12	0	-12697.95801	25450.31809	0.9420570124
79890000	0.2656826568	0.2310756972	0.03880823109	0.04206925942	12	0	-12773.07715	25466.04281	0.9420570124
79900000	0.25	0.1957446809	0.03862851522	0.04215890657	12	0	-12751.69629	25481.60354	0.9420570124
79910000	0.219330855	0.1715328467	0.03870977837	0.04226446274	12	0	-12670.77637	25497.34543	0.9420570124
79920000	0.1982758621	0.2083333333	0.03854584813	0.04196086797	12	0	-12813.71777	25513.06417	0.9420570124
79930000	0.1752988048	0.1694214876	0.03959179508	0.04252144658	12	0	-12685.79199	25528.75036	0.9420570124
79940000	0.2014925373	0.1992031873	0.03858827213	0.04209914549	12	0	-12870.875	25543.92791	0.9420570124
79950000	0.1727941176	0.2007722008	0.03819637842	0.04165581483	12	0	-12762.95312	25559.30327	0.9420570124
79960000	0.1742738589	0.2456747405	0.03912950022	0.04269211056	12	0	-12615.44629	25574.96792	0.9420570124
79970000	0.1684981685	0.1962962963	0.03793516439	0.04114784812	12	0	-12678.08594	25590.58461	0.9420570124
79980000	0.2134387352	0.1963636364	0.03756178112	0.04071287783	12	0	-12707.41406	25605.84535	0.9420570124
79990000	0.1976284585	0.1512605042	0.03915642488	0.04279180136	12	0	-12793.71387	25621.4868	0.9420570124
80000000	0.2784810127	0.1940298507	0.03878450879	0.04223711994	12	0	-12722.71973	25636.83818	0.9420570124
80010000	0.2020905923	0.1580756014	0.03737952667	0.04033842181	12	0	-13787.96094	25652.53631	0.8949541618
80020000	0.1833333333	0.1985294118	0.03628624946	0.03923184925	12	0	-13644.94531	25667.76528	0.8949541618
80030000	0.1972318339	0.1720779221	0.03591580678	0.03895879495	12	0	-13575.41797	25683.07343	0.8949541618
80040000	0.2446351931	0.2295719844	0.0369788974	0.03996338461	12	0	-13642.8584	25698.70021	0.8949541618
80050000	0.1993006993	0.2116788321	0.03733946983	0.04045079004	12	0	-13598.25586	25714.35478	0.8949541618
80060000	0.2098214286	0.2540322581	0.03681185236	0.03991753948	12	0	-13711.53418	25730.14244	0.8949541618
80070000	0.1653846154	0.1978417266	0.036717406	0.03998555051	12	0	-13542.39062	25745.62635	0.8949541618
80080000	0.1910569106	0.2066115702	0.03524782777	0.03823130335	12	0	-13732.35938	25760.95593	0.8949541618
80090000	0.243902439	0.2040816327	0.03618688138	0.03922957649	12	0	-13566.94238	25776.45806	0.8949541618
80100000	0.2025723473	0.2087542088	0.03738518757	0.04010884863	12	0	-13387.55176	25791.80902	0.8949541618
80110000	0.1596958175	0.2057761733	0.03622328616	0.03909364751	12	0	-13672.39258	25807.49945	0.8949541618
80120000	0.1485943775	0.1453287197	0.03653650587	0.03977006566	12	0	-13565.4541	25823.0387	0.8949541618
80130000	0.2561576355	0.198156682	0.0362025702	0.03921745726	12	0	-13695.1416	25838.694	0.8949541618
80140000	0.2186379928	0.1993355482	0.0364152103	0.03937557727	12	0	-13478.54297	25854.26834	0.8949541618
80150000	0.228	0.1960784314	0.03522942972	0.03822754048	12	0	-13645.57715	25869.70636	0.8949541618
80160000	0.1929824561	0.1772727273	0.03581808264	0.03853145968	12	0	-13638.89453	25885.13871	0.8949541618
80170000	0.2210526316	0.26	0.03730411373	0.04051971007	12	0	-13610.05078	25900.92426	0.8949541618
80180000	0.1770334928	0.1890756303	0.03670412097	0.03973825208	12	0	-13638.36426	25916.46748	0.8949541618
80190000	0.2051282051	0.2392857143	0.03580615591	0.03884579939	12	0	-13603.01172	25931.6875	0.8949541618
80200000	0.2519083969	0.1984732824	0.03648164552	0.03935711171	12	0	-13615.22461	25947.20074	0.8949541618
80210000	0.1983471074	0.1834532374	0.03563279552	0.03852081088	12	0	-13546.33105	25962.79507	0.8949541618
80220000	0.2128514056	0.1724137931	0.03691991592	0.03971008233	12	0	-13553.11816	25978.41433	0.8949541618
80230000	0.2840909091	0.1920289855	0.0361491343	0.03915272482	12	0	-13765.1709	25994.06313	0.8949541618
80240000	0.1703703704	0.2456747405	0.03604978351	0.03935839446	12	0	-13752.83105	26009.77429	0.8949541618
80250000	0.2028469751	0.2322097378	0.03689967883	0.03983836898	12	0	-13539.29883	26025.27195	0.8949541618
80260000	0.2131147541	0.2217741935	0.0366637406	0.04000218281	12	0	-13551.22949	26040.92154	0.8949541618
80270000	0.1847389558	0.1943319838	0.03665939666	0.03989348124	12	0	-13690.57031	26056.36116	0.8949541618
80280000	0.1961722488	0.2256637168	0.03650016457	0.03939776733	12	0	-13733.96387	26071.69844	0.8949541618
80290000	0.2363636364	0.1681034483	0.03743948393	0.04022360042	12	0	-13495.44629	26087.21784	0.8949541618
80300000	0.2118644068	0.1709401709	0.03738054534	0.04018533289	12	0	-13668.39648	26102.74889	0.8949541618
80310000	0.2092050209	0.2119815668	0.03691958519	0.04024347458	12	0	-13698.43652	26118.35291	0.8949541618
80320000	0.2023346304	0.1940298507	0.03631647663	0.03955511373	12	0	-13794.85742	26133.9257	0.8949541618
80330000	0.2231404959	0.1835205993	0.0363971498	0.03969644096	12	0	-13632.64648	26149.34074	0.8949541618
80340000	0.2196969697	0.2114695341	0.03698632658	0.04008408939	12	0	-13652.07031	26164.8667	0.8949541618
80350000	0.2166666667	0.1968503937	0.03652730933	0.03937180358	12	0	-13729.40234	26180.34913	0.8949541618
80360000	0.1666666667	0.2299651568	0.03533430993	0.03821356347	12	0	-13613.46777	26195.42996	0.8949541618
80370000	0.2255319149	0.1879699248	0.03630990856	0.03938362791	12	0	-13481.77832	26210.54077	0.8949541618
80380000	0.2661596958	0.2044728435	0.03604211205	0.03924918905	12	0	-13722.03613	26225.83084	0.8949541618
80390000	0.1801801802	0.1647509579	0.03675339794	0.03992837	12	0	-13535.99512	26241.55617	0.8949541618
80400000	0.2511210762	0.2211981567	0.03657193398	0.03993168817	12	0	-13686.07324	26257.49901	0.8949541618
80410000	0.1591836735	0.1607142857	0.03647452083	0.0397833386	12	0	-13674.63281	26273.0358	0.8949541618
80420000	0.1740614334	0.1935483871	0.03738932013	0.04053505788	12	0	-13598.26758	26288.41362	0.8949541618
80430000	0.2042553191	0.2204081633	0.03585560678	0.03921802427	12	0	-13626.76953	26303.91309	0.8949541618
80440000	0.1646090535	0.2136752137	0.03620528824	0.03933870678	12	0	-13703.05859	26319.60179	0.8949541618
80450000	0.1875	0.1807692308	0.03650927157	0.03925546357	12	0	-13633.00781	26335.05476	0.8949541618
80460000	0.2616033755	0.216	0.03671625155	0.03964615541	12	0	-13590.44824	26350.66599	0.8949541618
80470000	0.2424242424	0.2114537445	0.03682876993	0.03958838905	12	0	-13653.14648	26366.23845	0.8949541618
80480000	0.1781376518	0.1672727273	0.03681107096	0.04038422278	12	0	-13641.52246	26382.03314	0.8949541618
80490000	0.1453744493	0.156133829	0.03659609854	0.03950530628	12	0	-13671.54688	26397.7466	0.8949541618
80500000	0.1829268293	0.1666666667	0.03736794265	0.04007432593	12	0	-13538.22949	26413.29346	0.8949541618
80510000	0.243902439	0.2408759124	0.03646180077	0.03984570092	12	0	-13710.67285	26429.02756	0.8949541618
80520000	0.1698717949	0.249122807	0.03623824174	0.03908193369	12	0	-13642.62012	26444.74094	0.8949541618
80530000	0.2247191011	0.256916996	0.03650139016	0.03956222034	12	0	-13627.33789	26460.6653	0.8949541618
80540000	0.1917808219	0.189516129	0.0351360518	0.03820553838	12	0	-13745.2666	26476.06329	0.8949541618
80550000	0.2573529412	0.1680327869	0.0359541993	0.03913243077	12	0	-13743.47363	26491.76831	0.8949541618
80560000	0.2672064777	0.1784511785	0.03571635134	0.03872092063	12	0	-13684.16797	26507.48037	0.8949541618
80570000	0.21875	0.2107438017	0.03682613266	0.04014978757	12	0	-13681.94043	26523.27969	0.8949541618
80580000	0.2103321033	0.2086614173	0.03722141442	0.04032563472	12	0	-13568.69922	26538.72846	0.8949541618
80590000	0.2164179104	0.2441860465	0.03672416642	0.03943386261	12	0	-13667.34961	26554.29793	0.8949541618
80600000	0.1544117647	0.1712062257	0.03686977054	0.03960138006	12	0	-13450.44238	26569.91711	0.8949541618
80610000	0.1647940075	0.2074688797	0.03633773739	0.03979995431	12	0	-13526.7998	26585.38312	0.8949541618
80620000	0.2194092827	0.2407407407	0.03691853838	0.04025347849	12	0	-13632.02637	26600.88747	0.8949541618
80630000	0.1908396947	0.2346153846	0.03703666091	0.04049256633	12	0	-13568.7373	26616.33989	0.8949541618
80640000	0.184501845	0.20703125	0.03613654454	0.03955818136	12	0	-13376.68457	26632.01159	0.8949541618
80650000	0.2425373134	0.2373540856	0.03605897516	0.03907392334	12	0	-13553.0752	26647.39769	0.8949541618
80660000	0.1985018727	0.1827956989	0.03609481354	0.03923692399	12	0	-13566.10742	26662.78424	0.8949541618
80670000	0.2254545455	0.2068965517	0.03639669951	0.03945976507	12	0	-13742.95996	26678.3166	0.8949541618
80680000	0.1722846442	0.2008368201	0.03623927817	0.03906033935	12	0	-13687.34473	26693.54947	0.8949541618
80690000	0.2434782609	0.225	0.03615336345	0.03900044478	12	0	-13523.97168	26708.75229	0.8949541618
80700000	0.1695652174	0.2023809524	0.03550862682	0.03835294102	12	0	-13756.75684	26723.8724	0.8949541618
80710000	0.1944444444	0.2034632035	0.03705688692	0.04013167874	12	0	-13453.25098	26739.4292	0.8949541618
80720000	0.1954887218	0.1828358209	0.03703775269	0.04019804833	12	0	-13688.0166	26754.80807	0.8949541618
80730000	0.1450381679	0.2123893805	0.03727269047	0.04046444185	12	0	-13601.2959	26770.30781	0.8949541618
80740000	0.2090909091	0.1465517241	0.03599238417	0.03866493891	12	0	-13694.02539	26785.65287	0.8949541618
80750000	0.2013651877	0.2406015038	0.03612728004	0.03911014754	12	0	-13521.49219	26800.67819	0.8949541618
80760000	0.2088888889	0.1967871486	0.03573192134	0.03902121317	12	0	-13695.25	26815.79883	0.8949541618
80770000	0.2672413793	0.174796748	0.03684323743	0.03955769134	12	0	-13732.50293	26831.25166	0.8949541618
80780000	0.2376681614	0.1598173516	0.03674084895	0.03993638854	12	0	-13600.98242	26846.85441	0.8949541618
80790000	0.2091254753	0.2196969697	0.03695179365	0.03977567493	12	0	-13588.7793	26862.01956	0.8949541618
80800000	0.2042553191	0.1796875	0.03663875249	0.03998410934	12	0	-13642.87109	26877.55503	0.8949541618
80810000	0.1679389313	0.168627451	0.03620768239	0.03950691514	12	0	-13601.26465	26893.32728	0.8949541618
80820000	0.2301886792	0.1496350365	0.03712831926	0.0406351256	12	0	-13511.2793	26908.89387	0.8949541618
80830000	0.188	0.1803278689	0.0361504347	0.03897416935	12	0	-13648.06641	26924.45463	0.8949541618
80840000	0.1516393443	0.2007434944	0.03554723006	0.03867817937	12	0	-13654.25391	26939.85655	0.8949541618
80850000	0.2035087719	0.2377622378	0.0370012044	0.04006085265	12	0	-13727.99805	26955.3214	0.8949541618
80860000	0.2123287671	0.1908396947	0.03706552304	0.04016676058	12	0	-13684.86426	26971.0593	0.8949541618
80870000	0.2093023256	0.1977186312	0.03709393667	0.04042128374	12	0	-13512.55762	26986.71752	0.8949541618
80880000	0.2427983539	0.1872659176	0.03665138755	0.0397404261	12	0	-13551.17285	27002.06004	0.8949541618
80890000	0.2327586207	0.1858736059	0.03672103964	0.03979575944	12	0	-13821.4248	27017.80666	0.8949541618
80900000	0.2337662338	0.2034632035	0.03672604063	0.04016079769	12	0	-13491.98145	27033.32707	0.8949541618
80910000	0.1515151515	0.194214876	0.03646679745	0.03966144872	12	0	-13584.01074	27048.78669	0.8949541618
80920000	0.2086614173	0.2548262548	0.03634365653	0.03948725167	12	0	-13697.34082	27064.24217	0.8949541618
80930000	0.171314741	0.2077464789	0.03672646744	0.03993675953	12	0	-13646.01855	27079.70148	0.8949541618
80940000	0.2269230769	0.1803278689	0.03719966983	0.04027332833	12	0	-13633.14648	27095.15942	0.8949541618
80950000	0.2447257384	0.2737642586	0.03560136075	0.03866034896	12	0	-13514.84766	27110.41494	0.8949541618
80960000	0.2616487455	0.1835205993	0.03606683597	0.03926023449	12	0	-13544.2041	27125.60383	0.8949541618
80970000	0.2342342342	0.1992337165	0.03767637546	0.04056732123	12	0	-13417.84766	27141.14356	0.8949541618
80980000	0.1976744186	0.1646090535	0.03667252489	0.03947773864	12	0	-13729.91992	27156.50258	0.8949541618
80990000	0.1568627451	0.1629955947	0.03583644455	0.03849143938	12	0	-13666.25586	27171.87986	0.8949541618
81000000	0.1529411765	0.2040816327	0.03700452451	0.04049894471	12	0	-13658.79688	27187.23928	0.8949541618
81010000	0.2472324723	0.244	0.03618665461	0.03885167522	12	0	-13557.15039	27203.02418	0.8949541618
81020000	0.2288732394	0.1934306569	0.03643391087	0.03919530069	12	0	-13729.62402	27218.43933	0.8949541618
81030000	0.2142857143	0.2007874016	0.03765176313	0.04075397637	12	0	-13468.66504	27234.04876	0.8949541618
81040000	0.2538461538	0.214559387	0.03683087801	0.04003551229	12	0	-13617.04297	27249.50866	0.8949541618
81050000	0.21875	0.1497975709	0.03594997973	0.03898520485	12	0	-13694.17383	27264.83397	0.8949541618
81060000	0.1849056604	0.2369477912	0.03630420725	0.03907920806	12	0	-13485.28418	27280.23695	0.8949541618
81070000	0.2122302158	0.1573426573	0.03597772921	0.03891081511	12	0	-13830.66406	27295.6639	0.8949541618
81080000	0.2105263158	0.194214876	0.03674549778	0.03971600904	12	0	-13558.64062	27311.38505	0.8949541618
81090000	0.23046875	0.1832061069	0.03608669453	0.03898033817	12	0	-13633.97168	27326.94604	0.8949541618
81100000	0.1688311688	0.1788321168	0.03741168342	0.0404087463	12	0	-13609.39453	27342.33763	0.8949541618
81110000	0.1869158879	0.1690647482	0.03671796415	0.04015672376	12	0	-13633.83203	27357.8458	0.8949541618
81120000	0.2425531915	0.2217573222	0.03670038034	0.03915546401	12	0	-13439.43848	27373.39897	0.8949541618
81130000	0.187755102	0.2241992883	0.03687907513	0.04011734631	12	0	-13583.29199	27388.90553	0.8949541618
81140000	0.1659574468	0.1673469388	0.03619478025	0.03908120084	12	0	-13663.29688	27404.52954	0.8949541618
81150000	0.2623574144	0.1968503937	0.03632273811	0.03907757463	12	0	-13705.44922	27419.87945	0.8949541618
81160000	0.2067669173	0.2196721311	0.03624253874	0.03957856768	12	0	-13727.17676	27435.3454	0.8949541618
81170000	0.1701388889	0.1655844156	0.03638993262	0.0394516223	12	0	-13639.55957	27450.76942	0.8949541618
81180000	0.2151394422	0.204	0.03688875918	0.03971936593	12	0	-13628.91895	27466.34918	0.8949541618
81190000	0.1961538462	0.1847826087	0.03575520405	0.03921749759	12	0	-13569.67578	27481.64654	0.8949541618
81200000	0.1958333333	0.1681034483	0.03590947041	0.03894160479	12	0	-13781.62207	27497.17873	0.8949541618
81210000	0.1615720524	0.2218045113	0.03729827766	0.0408156317	12	0	-13515.30176	27512.55119	0.8949541618
81220000	0.2139917695	0.1434599156	0.0372717359	0.04060782951	12	0	-13603.04199	27528.28636	0.8949541618
81230000	0.2015810277	0.1623376623	0.03701293038	0.03988033139	12	0	-13602.27148	27543.67489	0.8949541618
81240000	0.1975806452	0.2488479263	0.03610763685	0.03917963461	12	0	-13837.32324	27559.19194	0.8949541618
81250000	0.1710526316	0.2205438066	0.0354443439	0.03854941621	12	0	-13667.55273	27574.64355	0.8949541618
81260000	0.2113207547	0.2248995984	0.03726964345	0.04078663729	12	0	-13466.2627	27590.08345	0.8949541618
81270000	0.2077922078	0.2544642857	0.03677206587	0.04018572389	12	0	-13649.71777	27605.97184	0.8949541618
81280000	0.1302521008	0.192139738	0.03693195585	0.03979921734	12	0	-13647.47363	27621.59692	0.8949541618
81290000	0.2097902098	0.1564417178	0.03567898764	0.03905270388	12	0	-13530.68945	27637.32717	0.8949541618
81300000	0.1847389558	0.2155963303	0.03688520877	0.03998935758	12	0	-13646.91992	27653.02367	0.8949541618
81310000	0.2365145228	0.2213114754	0.03642719568	0.03902083833	12	0	-13589.44629	27668.65747	0.8949541618
81320000	0.2093862816	0.2619926199	0.03700360875	0.03998345288	12	0	-13589.30566	27684.2075	0.8949541618
81330000	0.213740458	0.23183391	0.03689723416	0.04006344573	12	0	-13640.78613	27699.85241	0.8949541618
81340000	0.1764705882	0.2090163934	0.0362739561	0.03943299392	12	0	-13680.71582	27715.39734	0.8949541618
81350000	0.1986754967	0.2373540856	0.0352952017	0.03806723912	12	0	-13603.13672	27731.05724	0.8949541618
81360000	0.2196969697	0.2412451362	0.03656224269	0.0397019743	12	0	-13633.27637	27746.47977	0.8949541618
81370000	0.1785714286	0.1418439716	0.03650882145	0.03924307626	12	0	-13689.98828	27761.85891	0.8949541618
81380000	0.1891891892	0.1793721973	0.03738301777	0.04048400181	12	0	-13644.2998	27777.25596	0.8949541618
81390000	0.2096774194	0.2063492063	0.03627480023	0.03980538429	12	0	-13504.85352	27792.66652	0.8949541618
81400000	0.2419928826	0.1784511785	0.03646247629	0.03953698172	12	0	-13567.13086	27808.23433	0.8949541618
81410000	0.196013289	0.1781376518	0.03700511601	0.04023144926	12	0	-13531.06445	27823.67186	0.8949541618
81420000	0.1727941176	0.216	0.03642728146	0.03958447432	12	0	-13639.74902	27839.02591	0.8949541618
81430000	0.1863117871	0.2690909091	0.03710103317	0.04029390809	12	0	-13445.89062	27854.2146	0.8949541618
81440000	0.1829787234	0.233463035	0.03570280228	0.03891241255	12	0	-13598.78418	27869.59234	0.8949541618
